ACTIVITY_NAME,SUBJECT,tBodyAcc-mean()-X,tBodyAcc-mean()-Y,tBodyAcc-mean()-Z,tGravityAcc-mean()-X,tGravityAcc-mean()-Y,tGravityAcc-mean()-Z,tBodyAccJerk-mean()-X,tBodyAccJerk-mean()-Y,tBodyAccJerk-mean()-Z,tBodyGyro-mean()-X,tBodyGyro-mean()-Y,tBodyGyro-mean()-Z,tBodyGyroJerk-mean()-X,tBodyGyroJerk-mean()-Y,tBodyGyroJerk-mean()-Z,tBodyAccMag-mean(),tGravityAccMag-mean(),tBodyAccJerkMag-mean(),tBodyGyroMag-mean(),tBodyGyroJerkMag-mean(),fBodyAcc-mean()-X,fBodyAcc-mean()-Y,fBodyAcc-mean()-Z,fBodyAccJerk-mean()-X,fBodyAccJerk-mean()-Y,fBodyAccJerk-mean()-Z,fBodyGyro-mean()-X,fBodyGyro-mean()-Y,fBodyGyro-mean()-Z,fBodyAccMag-mean(),fBodyBodyAccJerkMag-mean(),fBodyBodyGyroMag-mean(),fBodyBodyGyroJerkMag-mean(),tBodyAcc-std()-X,tBodyAcc-std()-Y,tBodyAcc-std()-Z,tGravityAcc-std()-X,tGravityAcc-std()-Y,tGravityAcc-std()-Z,tBodyAccJerk-std()-X,tBodyAccJerk-std()-Y,tBodyAccJerk-std()-Z,tBodyGyro-std()-X,tBodyGyro-std()-Y,tBodyGyro-std()-Z,tBodyGyroJerk-std()-X,tBodyGyroJerk-std()-Y,tBodyGyroJerk-std()-Z,tBodyAccMag-std(),tGravityAccMag-std(),tBodyAccJerkMag-std(),tBodyGyroMag-std(),tBodyGyroJerkMag-std(),fBodyAcc-std()-X,fBodyAcc-std()-Y,fBodyAcc-std()-Z,fBodyAccJerk-std()-X,fBodyAccJerk-std()-Y,fBodyAccJerk-std()-Z,fBodyGyro-std()-X,fBodyGyro-std()-Y,fBodyGyro-std()-Z,fBodyAccMag-std(),fBodyBodyAccJerkMag-std(),fBodyBodyGyroMag-std(),fBodyBodyGyroJerkMag-std()
LAYING,21,2.8067133455555555,-1.9944482155555554,-1.9481849733333334,-1.9381711422222223,5.99992678,7.882510271111111,6.733753807777777,2.1662859977777775,-0.728871231111111,-2.447155237777778,-6.4635767077777775,7.338994199999999,-6.264249006666667,-3.5215179155555556,-5.388516795555556,-9.525965832222223,-9.525965832222223,-9.828003305555555,-9.492788902222221,-9.85915906888889,-9.682343755555555,-9.60069247,-9.617721905555555,-9.841888412222222,-9.720394171111112,-9.816308053333334,-9.73410473,-9.649680052222223,-9.808112161111112,-9.537690712222222,-9.784441238888888,-9.62349012888889,-9.829933151111112,-9.550198662222222,-9.569594222222221,-9.456537877777777,-9.459052705555555,-9.837329361111111,-9.524163324444444,-9.848265208888888,-9.715847532222222,-9.839776442222222,-9.754118575555555,-9.521470914444444,-9.81345430888889,-9.846437173333333,-9.819984977777779,-9.887494956666666,-9.421864314444445,-9.421864314444445,-9.785526187777778,-9.492891479999999,-9.822464715555556,-9.509294512222223,-9.57258971111111,-9.409190065555554,-9.870613767777778,-9.731644327777778,-9.849252706666666,-9.76226919888889,-9.465998554444445,-9.832707073333333,-9.444490708888889,-9.77604878888889,-9.497365751111111,-9.823051174444444
LAYING,22,2.9627970944444444,-1.9630187652777777,-2.0137202527777776,-4.184945770833333,6.324840756944444,7.719039070833333,6.1589954222222225,2.430829461111111,-0.7330499791666667,-2.8635237625,-6.1635656999999995,6.6272557319444445,-6.0723686472222225,-3.5767739499999998,-5.008022206944444,-9.349937993055555,-9.349937993055555,-9.711697793055556,-9.266163733333334,-9.817169363888889,-9.537585427777778,-9.255247034722222,-9.542192355555555,-9.695703269444444,-9.548332643055556,-9.709189416666668,-9.5336692,-9.646982586111111,-9.425702404166667,-9.298189909722222,-9.626547915277778,-9.460558409722221,-9.766389809722222,-9.477352519444445,-9.132763016666667,-9.429458079166666,-9.287812490277778,-9.459263806944445,-9.524353891666667,-9.703551915277778,-9.551515268055555,-9.745270119444445,-9.566419058333333,-9.618849625,-9.332518706944445,-9.720926029166666,-9.679841713888889,-9.786363018055555,-9.157408965277778,-9.157408965277778,-9.598498218055555,-9.239115659722222,-9.742016909722222,-9.456568080555556,-9.125628566666666,-9.411639513888888,-9.741260680555555,-9.589609575,-9.768331640277777,-9.580309869444445,-9.607112545833333,-9.36965638611111,-9.179574651388888,-9.556356144444445,-9.235523581944445,-9.727890208333333
LAYING,23,2.892343286111111,-2.1655383583333334,-1.9695641666666666,-3.915649627777778,4.384340673611111,9.187828252777777,6.950121195833333,3.3616188,-0.7580667902777778,-1.4805533513888889,-6.21359815,7.225436683333333,-5.769906069444445,-3.7582141194444443,-5.349265836111111,-9.629591968055555,-9.629591968055555,-9.870101973611112,-9.494180009722221,-9.845574786111111,-9.700372383333333,-9.820722958333334,-9.77515213888889,-9.862046591666667,-9.882302641666667,-9.824155118055556,-9.796760780555555,-9.684691362499999,-9.842388077777779,-9.677470531944445,-9.859057038888889,-9.662393479166665,-9.818468543055555,-9.567563631944443,-9.763098273611112,-9.732234954166666,-9.479487581944444,-9.827945629166667,-9.767804620833333,-9.863604468055556,-9.886116166666667,-9.846634766666666,-9.818494009722222,-9.591952363888888,-9.839201326388888,-9.850278504166667,-9.794277634722222,-9.949089848611111,-9.578719905555555,-9.578719905555555,-9.866856515277778,-9.572275859722222,-9.813148316666668,-9.524109576388888,-9.743041491666666,-9.722612830555555,-9.87840852638889,-9.899956169444444,-9.855020119444445,-9.82665212638889,-9.549973095833334,-9.8531784125,-9.584656954166666,-9.865402006944445,-9.590255381944445,-9.8158514125
LAYING,24,2.6928194805555554,-1.959506148611111,-1.327367486111111,-3.5929253402777777,7.384306993055556,6.838399097222222,7.3121924125,2.8835061166666667,-0.6539800402777778,-1.9914809444444443,-6.244127723611111,7.267136470833333,-6.3164439027777775,-3.8232371041666666,-5.309656630555556,-9.718540425,-9.718540425,-9.855292705555556,-9.537915126388889,-9.827808738888889,-9.758936870833333,-9.808303620833334,-9.766348156944444,-9.859985468055555,-9.82140613888889,-9.815496895833334,-9.765705640277778,-9.661119802777778,-9.810930361111112,-9.731710680555556,-9.831080843055556,-9.640013834722222,-9.785967406944446,-9.679840211111111,-9.831264619444445,-9.73566958888889,-9.604121643055555,-9.934543580555555,-9.792396681944444,-9.8636543375,-9.82430495,-9.830873668055556,-9.826517201388889,-9.602995509722222,-9.8170136125,-9.798657205555555,-9.780913127777778,-9.923815959722223,-9.693548341666666,-9.693548341666666,-9.836059273611111,-9.578299347222222,-9.786591022222222,-9.651670818055555,-9.845718084722222,-9.730577818055556,-9.881405177777777,-9.841245323611112,-9.831856379166666,-9.847132841666667,-9.5779294875,-9.836027456944445,-9.710630240277778,-9.8328511625,-9.613690845833332,-9.800969811111111
LAYING,25,2.300503801369863,-1.0654279123287669,-1.699113994520548,-4.487737642465754,6.135570894520548,5.135384824657534,5.04707674109589,1.1741171232876713,0.013955931506849352,-0.3934497890410959,-3.3809647191780825,3.7844229397260274,-3.688630875342466,-4.27364394109589,-4.177685757534246,-5.484849438356164,-5.484849438356164,-9.621613558904109,-8.096885453424658,-9.697832624657535,-9.291473712328767,-7.836138935616438,-8.161979535616439,-9.728590857534247,-9.468020035616439,-9.626326745205478,-8.905175393150685,-9.462596393150685,-9.245368605479452,-7.8474133260273975,-9.600831473972603,-9.101269935616438,-9.682516089041096,-9.09116474109589,-6.988409228767123,-7.348700494520548,-8.295549478082192,-6.445811567123288,-6.190574430136986,-9.733234123287671,-9.456871697260274,-9.678355263013698,-8.897696397260274,-9.366308032876711,-9.1092799,-9.573811450684932,-9.715643230136987,-9.74242254520548,-6.471741972602739,-6.471741972602739,-9.619316053424658,-8.560173697260273,-9.683095226027397,-9.025477124657534,-6.716224828767123,-6.7163656328767125,-9.764239846575343,-9.484142935616438,-9.718853701369863,-8.91308069041096,-9.322933347945206,-9.154675042465753,-6.566733315068493,-9.636012128767122,-8.506613406849315,-9.704579475342465
LAYING,26,2.782161707894737,-1.9189572802631578,-1.4515235644736841,-6.213097152631579,8.030150115789473,6.145234059210527,7.1987401881578945,3.6240169236842106,-0.614491105263158,-1.736226494736842,-6.294150738157895,7.252450792105263,-7.427563564473684,-3.966827203947368,-4.947458178947368,-9.76785042368421,-9.76785042368421,-9.899706042105263,-9.518635947368422,-9.9219798,-9.732622892105264,-9.836640343421053,-9.849231235526316,-9.892240439473685,-9.871150807894736,-9.87308252236842,-9.88386324868421,-9.831279993421052,-9.701712196052632,-9.692691140789474,-9.891381844736841,-9.743051796052631,-9.904309140789474,-9.694454452631579,-9.832313518421053,-9.845000131578947,-9.444724885526316,-9.878879952631578,-9.840817089473685,-9.89315824868421,-9.871828877631579,-9.890646289473684,-9.903281977631579,-9.793256788157894,-9.693022377631578,-9.92665154868421,-9.890633419736842,-9.937598418421054,-9.643551903947369,-9.643551903947369,-9.891019494736842,-9.656768219736842,-9.899173544736842,-9.679718914473684,-9.833170839473684,-9.848544878947369,-9.904101069736843,-9.882386485526316,-9.893704907894737,-9.909701196052632,-9.774918434210527,-9.717890467105263,-9.665766317105263,-9.879014632894737,-9.661392186842106,-9.89628012236842
LAYING,27,2.741024924324324,-1.7986761121621622,-1.3837845364864865,-5.3043460486486484,5.6787949405405405,8.453923802702702,7.0296990554054055,3.8959474702702703,-1.7350816256756756,-2.405099472972973,-6.557314320270271,7.474614162162162,-7.835060914864864,-3.3711178324324322,-5.047622033783783,-9.820916521621623,-9.820916521621623,-9.883727736486486,-9.669175944594596,-9.943550437837837,-9.806318468918919,-9.82915951891892,-9.873565898648648,-9.866795725675676,-9.852572772972973,-9.880331290540541,-9.870285390540541,-9.867958372972973,-9.792020191891892,-9.813890177027027,-9.880989025675676,-9.79890667972973,-9.935637786486486,-9.784551531081082,-9.837360437837837,-9.866369960810811,-9.711838627027028,-9.93701742972973,-9.768941491891892,-9.864718993243244,-9.851594617567567,-9.896851466216216,-9.888372121621622,-9.842874752702702,-9.783749997297297,-9.935037208108108,-9.930258772972973,-9.932967205405406,-9.789201762162163,-9.789201762162163,-9.885867713513512,-9.719157328378378,-9.934843132432432,-9.776157025675676,-9.84269087972973,-9.86582387972973,-9.874774654054054,-9.861160087837838,-9.899011698648648,-9.89382328918919,-9.830523185135135,-9.800964381081082,-9.80296339054054,-9.881748595945947,-9.718062367567567,-9.935522993243243
LAYING,28,2.759134825,-1.86194402375,-1.870343085,-4.90334541875,1.440732745,0.2700700250000001,7.2436241275,2.44379768125,-0.40283014125000005,-2.35544402625,-6.60590090375,6.3091796625,-6.3590656425,-3.67366899875,-4.48835267375,-9.581122302499999,-9.581122302499999,-9.78455341875,-9.3710692125,-9.78220270625,-9.739308675,-9.58436369,-9.61115672375,-9.80013419,-9.78094827375,-9.70251565375,-9.46804234625,-9.658244555,-9.61164844875,-9.61035587625,-9.734362485,-9.44218369375,-9.71830582375,-9.688882955,-9.453867803749999,-9.56450342875,-9.70599089375,-9.697590285,-9.7912466575,-9.801647165,-9.7867953975,-9.73071655875,-9.5516227975,-9.60057463625,-9.6237491175,-9.608029485,-9.8039978225,-9.81418916,-9.545740295,-9.545740295,-9.73312647875,-9.28940913375,-9.6977327725,-9.67324863875,-9.4200397775,-9.56770904875,-9.8220590125,-9.81117467,-9.74530843125,-9.58092114,-9.57552988125,-9.66312024,-9.5756401875,-9.72336128625,-9.31675004125,-9.693198212499999
LAYING,29,2.872951968115942,-1.8056729289855071,-1.1998614434782608,-3.4678984275362317,8.075353734782608,5.90452224057971,7.167787605797101,2.8453024739130437,0.132974147826087,-2.5775984217391303,-6.514770576811594,7.163093830434782,-8.220820494202899,-3.8676829507246375,-5.083829865217391,-9.864931966666667,-9.864931966666667,-9.92725367826087,-9.719236230434783,-9.973225268115943,-9.866269992753622,-9.89034304057971,-9.894739266666667,-9.921539820289855,-9.893988239130435,-9.92018447826087,-9.931226088405797,-9.936963365217391,-9.761843226086956,-9.868006453623188,-9.939982757971014,-9.840013417391305,-9.976173892753623,-9.842195555072465,-9.902409466666667,-9.872551498550724,-9.729398898550725,-9.942476488405797,-9.857781782608695,-9.920059894202899,-9.89513565652174,-9.932883133333334,-9.942765913043479,-9.92750957826087,-9.749946194202899,-9.965425405797102,-9.97081575652174,-9.953807946376813,-9.815721476811595,-9.815721476811595,-9.946469168115943,-9.770400930434782,-9.97666071594203,-9.834323091304348,-9.90680395362319,-9.863787760869565,-9.925434782608695,-9.904680827536232,-9.931077598550724,-9.946521852173914,-9.92240785652174,-9.768589644927536,-9.685563053623188,-9.943666676811594,-9.636355679710144,-9.975852305797101
LAYING,30,2.8103390057142854,-2.061270271428571,-2.2770696528571426,-3.4473775528571426,7.326612477142857,6.8145921071428575,7.232965118571428,2.907998147142857,-0.5812281628571428,-2.849504672857143,-6.60236073,7.388787581428572,-6.73962274,-3.995388664285714,-5.342257431428571,-9.698299842857143,-9.698299842857143,-9.7923282,-9.622849211428571,-9.850864134285715,-9.747899992857143,-9.599742745714286,-9.703219917142857,-9.768879015714285,-9.716962798571428,-9.756324204285715,-9.717890527142858,-9.681703324285714,-9.675773611428571,-9.628408204285714,-9.699492695714286,-9.62001199,-9.778213355714286,-9.763625154285714,-9.542018238571428,-9.670442364285714,-9.795639427142858,-9.88930714857143,-9.83274524857143,-9.774637755714286,-9.710497781428572,-9.79517896142857,-9.736628224285715,-9.66041673,-9.688891561428571,-9.837758337142857,-9.803570621428571,-9.807688745714286,-9.601679072857143,-9.601679072857143,-9.696422902857142,-9.51264441,-9.761771425714285,-9.770452605714286,-9.535584,-9.671881985714286,-9.803507481428571,-9.724341967142857,-9.82281553142857,-9.744884007142858,-9.651341524285714,-9.72199238,-9.640518107142857,-9.68087778,-9.526444492857143,-9.754815487142857
SITTING,1,2.559146140425532,-1.4609334978723403,-1.1540808914893617,8.315099334042552,2.6276858765957445,3.3204370276595743,6.916337455319149,2.5362379680851066,-0.5999971234042553,-3.2904794872340424,-5.437536753191489,3.9163092574468084,-7.596591812765958,-4.021181242553191,-3.966578704255319,-9.485367861702128,-9.485367861702128,-9.87364195531915,-9.308924900000001,-9.919763412765958,-9.796412387234042,-9.44084550425532,-9.591848891489361,-9.865970225531916,-9.815794670212766,-9.860530923404255,-9.570125278723404,-9.75838585319149,-9.513155444680852,-9.477829225531915,-9.852621268085107,-9.58435589361702,-9.897975472340425,-9.772290082978724,-9.226186419148936,-9.395862910638298,-9.68457145744681,-9.355170559574468,-9.490409331914893,-9.864307112765957,-9.81371965319149,-9.879108044680851,-9.580623470212766,-9.66473895319149,-9.414259208510638,-9.917315921276597,-9.895180685106384,-9.879358063829788,-9.270784187234042,-9.270784187234042,-9.841200240425533,-9.34531840425532,-9.883087285106383,-9.764123131914895,-9.172750063829788,-9.344695580851065,-9.87492994468085,-9.825139095744682,-9.88339184893617,-9.587552908510638,-9.623450425531916,-9.439178410638299,-9.284448017021276,-9.816061774468086,-9.32198374893617,-9.870496172340426
SITTING,2,2.7708735173913044,-1.9601394173913043,-3.6505781782608695,9.404772730434782,-1.2151289478260867,2.9057796760869565,7.2256438717391305,2.7855894369565215,-0.4500961869565218,-2.8024688347826086,-5.5284396673913045,4.395191356521739,-6.969456654347826,-4.156020291304348,-3.90577065,-9.678936239130435,-9.678936239130435,-9.867747130434783,-9.46035087173913,-9.910814939130434,-9.85803840652174,-9.573434984782608,-9.701621726086957,-9.878487936956521,-9.77139702826087,-9.851290502173914,-9.826213895652174,-9.821009236956522,-9.598148223913043,-9.612737482608695,-9.838746989130435,-9.718405960869564,-9.898619508695653,-9.868222795652175,-9.507044991304348,-9.598281717391304,-9.799887608695652,-9.567502730434782,-9.544158730434782,-9.880558541304348,-9.779839554347825,-9.875182117391304,-9.85742027826087,-9.789195269565218,-9.598037086956522,-9.897090230434783,-9.908896147826088,-9.855423256521739,-9.530814441304347,-9.530814441304347,-9.844758680434783,-9.613136241304348,-9.895949195652173,-9.8736209,-9.500737541304348,-9.568628641304349,-9.894591073913043,-9.808042284782609,-9.885708041304348,-9.86808501521739,-9.773561886956522,-9.635226597826087,-9.55575602173913,-9.841241858695652,-9.613857452173914,-9.896329089130434
SITTING,3,2.6266036288461536,-1.2089501326923076,-3.5745930576923075,9.010989846153846,3.7289444596153847,1.1275939384615383,6.493980215384616,2.774926896153846,0.7471217596153846,-2.8815661326923077,-3.9760304826923076,4.669268694230769,-7.294631494230769,-3.5561737365384616,-4.477009678846154,-8.953833501923077,-8.953833501923077,-9.690807528846154,-9.193543723076923,-9.779980519230769,-9.701544409615385,-8.919077513461538,-9.179879253846153,-9.749503634615385,-9.541701513461538,-9.708456694230769,-9.575506376923077,-9.5617355,-9.349679588461537,-9.04185725576923,-9.658888917307692,-9.46664943653846,-9.778981055769231,-9.710101209615384,-8.566178121153847,-8.751101753846154,-9.573244578846154,-9.039230082692308,-8.977363182692308,-9.744673903846154,-9.536313909615384,-9.746615659615385,-9.654347684615384,-9.448545713461538,-9.264137103846153,-9.725469059615385,-9.78635908653846,-9.737516705769231,-8.703017000000001,-8.703017000000001,-9.665500842307692,-9.380998715384615,-9.767726759615385,-9.716058784615385,-8.496556575,-8.643224640384615,-9.762835348076923,-9.564617567307693,-9.771595725,-9.680130628846154,-9.396099884615385,-9.306331507692308,-8.746265921153846,-9.665688528846154,-9.352793715384616,-9.766898026923077
SITTING,4,2.858306734,-1.79879334,-2.723304894,8.693030064,1.505094532,3.8980565179999997,6.87778859,1.3147542979999998,-0.5203807000000001,-2.81297526,-5.962169459999999,4.552015866,-7.0326094999999995,-4.120240308,-4.376481814,-9.3569482,-9.3569482,-9.701322836,-9.260633138,-9.804904618,-9.774624983999999,-9.057829318,-9.517837432,-9.768457126,-9.442983908,-9.751549056,-9.605896358,-9.675836478,-9.337768922,-9.29002095,-9.625007338,-9.487697524,-9.765477634,-9.80309931,-8.770564148,-9.322030066,-9.814052948,-9.348775338,-9.509492545999999,-9.767421962,-9.445961056,-9.790387658,-9.701317904,-9.584681203999999,-9.279722293999999,-9.698997312,-9.84441358,-9.688048316,-9.144078448,-9.144078448,-9.625491104,-9.28898293,-9.758066902,-9.819081892,-8.894673494,-9.269993168,-9.787769122,-9.49293158,-9.816994482,-9.73333107,-9.54120419,-9.328683544,-9.198157096,-9.615845194,-9.288505544,-9.762617537999999
SITTING,5,2.7369413954545454,-1.7766037931818182,-2.6742273886363637,8.807314438636363,1.6481142545454546,0.6041252272727272,7.2802703772727275,2.5062584227272726,-0.32975925909090914,-2.863957875,-6.209335377272727,4.763962913636363,-6.768123947727273,-3.6953356772727273,-4.153341168181818,-9.379783225,-9.379783225,-9.693201556818181,-9.343016465909091,-9.738482870454545,-9.774508120454545,-9.214347356818182,-9.460642168181819,-9.760249511363636,-9.542374897727273,-9.695013306818181,-9.571172518181818,-9.554603593181819,-9.380034259090909,-9.362906045454546,-9.644403022727273,-9.447603220454546,-9.715983702272727,-9.809450220454545,-9.08728488409091,-9.260947402272727,-9.831375415909092,-9.558714356818182,-9.450089995454546,-9.752048502272727,-9.527862611363636,-9.734365295454545,-9.66225485,-9.500640681818181,-9.406379370454545,-9.660370120454544,-9.754339113636362,-9.648785127272728,-9.209390277272728,-9.209390277272728,-9.65757731590909,-9.314148104545454,-9.703926104545454,-9.825908425,-8.9175875,-9.218435099999999,-9.765305472727272,-9.544644420454546,-9.7602233,-9.693903693181818,-9.47571471590909,-9.47346476590909,-9.256692911363636,-9.66545323409091,-9.347468654545455,-9.70675403409091
SITTING,6,2.7677848745454545,-2.1928788563636363,-3.1560949236363633,9.336929349090909,-1.09532444,0.2948908381818181,7.36571458,1.7288498018181817,-0.15145102727272708,-2.6036701454545454,-5.832094734545454,5.956565516363637,-5.047055565454546,-3.797380258181818,-4.305243336363636,-9.495435312727272,-9.495435312727272,-9.62733502,-9.327038121818182,-9.629292278181818,-9.753514547272728,-9.282643654545454,-9.357981152727273,-9.710374798181817,-9.470708212727272,-9.541997856363636,-9.396714005454545,-9.43857393090909,-9.347648954545454,-9.357503912727273,-9.483486536363635,-9.297256792727273,-9.52034566,-9.801649336363637,-9.236821310909091,-9.25797097090909,-9.888723692727273,-9.608759947272727,-9.554758323636364,-9.699294763636363,-9.451436861818182,-9.585729525454544,-9.573676818181818,-9.441300447272727,-9.396813509090908,-9.437148047272727,-9.617807263636363,-9.587876712727272,-9.315726556363636,-9.315726556363636,-9.481818278181818,-9.212594727272727,-9.501505718181818,-9.824512847272727,-9.25676956,-9.257684756363636,-9.714887674545453,-9.468800419999999,-9.61636555090909,-9.634070465454545,-9.449014703636363,-9.473267978181818,-9.395472029090909,-9.473047003636363,-9.295491416363637,-9.511966934545454
SITTING,7,2.846746372916667,-1.7336543375,-2.38134704375,9.69147824375,0.9179712604166664,5.273620229166666,6.8751415625,2.1734990354166666,-0.05139024791666664,-2.6628817375,-4.011948375,3.696039545833333,-6.202938245833333,-3.81803551875,-4.357233572916667,-9.184321070833333,-9.184321070833333,-9.765596764583334,-8.97870535,-9.816651222916667,-9.72697126875,-9.3149063375,-9.046753379166667,-9.820372439583334,-9.694236129166667,-9.685035047916667,-9.436317575,-9.56678065,-9.474199325,-9.0895677625,-9.709541841666667,-9.330819552083334,-9.786349914583333,-9.726683745833334,-9.094546985416667,-8.37875121875,-9.570824333333334,-9.454362645833333,-8.686025354166667,-9.82158098125,-9.694586764583333,-9.722564727083334,-9.418709533333333,-9.441243364583332,-9.370212085416666,-9.74369045625,-9.81024680625,-9.809546654166667,-8.588217414583333,-8.588217414583333,-9.702432741666668,-8.98063314375,-9.762144302083334,-9.728799660416668,-9.046291958333333,-8.440830529166666,-9.84026344375,-9.718149802083333,-9.74699194375,-9.427264225,-9.3824472,-9.39826018125,-8.8113548875,-9.684948675,-8.95804978125,-9.7496593875
